word_id;words;sent_id;label
;;;
0;Thorough;5989;O
1;investigation;5989;O
2;into;5989;O
3;the;5989;O
4;mechanism;5989;O
5;and;5989;O
6;functions;5989;O
7;of;5989;O
8;this;5989;O
9;threat;5989;O
10;started;5989;O
11;in;5989;O
12;July;5989;O
13;2010;5989;O
14;.;5989;O
;;;
0;Stuxnet;5990;B-Entity
1;is;5990;O
2;the;5990;O
3;first;5990;O
4;known;5990;O
5;autonomous;5990;O
6;threat;5990;O
7;to;5990;O
8;target;5990;B-Action
9;and;5990;I-Action
10;sabotage;5990;I-Action
11;industrial;5990;B-Entity
12;control;5990;I-Entity
13;systems;5990;I-Entity
14;to;5990;O
15;such;5990;O
16;an;5990;O
17;extent;5990;O
18;.;5990;O
;;;
0;Stuxnet;5991;B-Entity
1;is;5991;O
2;a;5991;O
3;sophisticated;5991;O
4;piece;5991;O
5;of;5991;O
6;malware;5991;O
7;,;5991;O
8;which;5991;O
9;uses;5991;B-Action
10;seven;5991;B-Entity
11;vulnerabilities;5991;I-Entity
12;to;5991;B-Modifier
13;spread;5991;B-Entity
14;and;5991;I-Entity
15;infect;5991;I-Entity
16;its;5991;I-Entity
17;targets;5991;I-Entity
18;.;5991;O
;;;
0;The;5992;O
1;most;5992;O
2;notable;5992;O
3;vulnerability;5992;O
4;is;5992;O
5;the;5992;O
6;Microsoft;5992;O
7;Windows;5992;O
8;Shortcut;5992;O
9;'LNK/PIF;5992;O
10;';5992;O
11;Files;5992;O
12;Automatic;5992;O
13;File;5992;O
14;Execution;5992;O
15;Vulnerability;5992;O
16;(;5992;O
17;CVE-2010-2568;5992;O
18;);5992;O
19;,;5992;O
20;which;5992;O
21;allows;5992;O
22;it;5992;O
23;to;5992;O
24;auto-execute;5992;O
25;on;5992;O
26;USB;5992;O
27;drives;5992;O
28;.;5992;O
;;;
0;Spreading;5993;B-Action
1;through;5993;B-Modifier
2;infected;5993;B-Entity
3;portable;5993;I-Entity
4;media;5993;I-Entity
5;drives;5993;I-Entity
6;allowed;5993;O
7;it;5993;B-Entity
8;to;5993;O
9;also;5993;O
10;infect;5993;B-Action
11;networks;5993;B-Entity
12;isolated;5993;I-Entity
13;by;5993;I-Entity
14;air;5993;I-Entity
15;gaps;5993;I-Entity
16;that;5993;I-Entity
17;are;5993;I-Entity
18;unreachable;5993;I-Entity
19;from;5993;I-Entity
20;the;5993;I-Entity
21;Internet;5993;I-Entity
22;.;5993;O
;;;
0;This;5994;O
1;was;5994;O
2;most;5994;O
3;likely;5994;O
4;the;5994;O
5;first;5994;O
6;infection;5994;O
7;vector;5994;O
8;used;5994;O
9;by;5994;O
10;Stuxnet;5994;O
11;.;5994;O
;;;
0;In;5995;O
1;addition;5995;O
2;,;5995;O
3;it;5995;B-Entity
4;is;5995;O
5;able;5995;O
6;to;5995;O
7;infect;5995;B-Action
8;Step7;5995;B-Entity
9;project;5995;I-Entity
10;files;5995;I-Entity
11;,;5995;I-Entity
12;which;5995;I-Entity
13;are;5995;I-Entity
14;used;5995;I-Entity
15;to;5995;I-Entity
16;control;5995;I-Entity
17;Programmable;5995;I-Entity
18;Logic;5995;I-Entity
19;Controllers;5995;I-Entity
20;(;5995;I-Entity
21;PLCs;5995;I-Entity
22;);5995;I-Entity
23;.;5995;O
;;;
0;This;5996;O
1;allowed;5996;O
2;the;5996;B-Entity
3;worm;5996;I-Entity
4;to;5996;O
5;infect;5996;B-Action
6;computers;5996;B-Entity
7;whenever;5996;B-Modifier
8;the;5996;B-Entity
9;engineer;5996;I-Entity
10;exchanged;5996;I-Entity
11;the;5996;I-Entity
12;project;5996;I-Entity
13;files;5996;I-Entity
14;.;5996;O
;;;
0;Besides;5997;O
1;this;5997;O
2;,;5997;O
3;it;5997;B-Entity
4;also;5997;O
5;spread;5997;B-Action
6;through;5997;B-Modifier
7;network;5997;B-Entity
8;shares;5997;I-Entity
9;,;5997;O
10;a;5997;B-Entity
11;printer;5997;I-Entity
12;spooler;5997;I-Entity
13;vulnerability;5997;I-Entity
14;,;5997;O
15;an;5997;B-Entity
16;old;5997;I-Entity
17;Windows;5997;I-Entity
18;RPC;5997;I-Entity
19;(;5997;I-Entity
20;remote;5997;I-Entity
21;procedure;5997;I-Entity
22;calls;5997;I-Entity
23;);5997;I-Entity
24;vulnerability;5997;I-Entity
25;and;5997;O
26;a;5997;B-Entity
27;known;5997;I-Entity
28;password;5997;I-Entity
29;in;5997;I-Entity
30;the;5997;I-Entity
31;WinCC;5997;I-Entity
32;database;5997;I-Entity
33;.;5997;O
;;;
0;In;5998;O
1;the;5998;O
2;end;5998;O
3;,;5998;O
4;Stuxnet;5998;O
5;propagated;5998;O
6;further;5998;O
7;than;5998;O
8;its;5998;O
9;authors;5998;O
10;probably;5998;O
11;intended;5998;O
12;.;5998;O
;;;
0;We;5999;O
1;have;5999;O
2;monitored;5999;O
3;more;5999;O
4;than;5999;O
5;40;5999;O
6;infected;5999;O
7;IP;5999;O
8;addresses;5999;O
9;in;5999;O
10;155;5999;O
11;countries;5999;O
12;.;5999;O
;;;
0;Many;6000;O
1;of;6000;O
2;those;6000;O
3;systems;6000;O
4;are;6000;O
5;most;6000;O
6;likely;6000;O
7;just;6000;O
8;collateral;6000;O
9;damage;6000;O
10;and;6000;O
11;were;6000;O
12;not;6000;O
13;intended;6000;O
14;to;6000;O
15;be;6000;O
16;infected;6000;O
17;by;6000;O
18;the;6000;O
19;attackers;6000;O
20;.;6000;O
;;;
0;For;6001;O
1;example;6001;O
2;multiple;6001;O
3;computers;6001;O
4;at;6001;O
5;Chevron;6001;O
6;were;6001;O
7;infected;6001;O
8;by;6001;O
9;Stuxnet;6001;O
10;,;6001;O
11;without;6001;O
12;any;6001;O
13;damage;6001;O
14;being;6001;O
15;done;6001;O
16;.;6001;O
;;;
0;Part;6002;B-Entity
1;of;6002;I-Entity
2;the;6002;I-Entity
3;malware;6002;I-Entity
4;code;6002;I-Entity
5;was;6002;I-Entity
6;signed;6002;I-Entity
7;with;6002;I-Entity
8;stolen;6002;I-Entity
9;digital;6002;I-Entity
10;certificates;6002;I-Entity
11;making;6002;B-Action
12;it;6002;B-Entity
13;harder;6002;B-Entity
14;to;6002;I-Entity
15;detect;6002;I-Entity
16;by;6002;I-Entity
17;security;6002;I-Entity
18;tools;6002;I-Entity
19;.;6002;O
;;;
0;To;6003;B-Modifier
1;hide;6003;B-Entity
2;its;6003;I-Entity
3;activity;6003;I-Entity
4;even;6003;I-Entity
5;further;6003;I-Entity
6;,;6003;O
7;Stuxnet;6003;B-Entity
8;executed;6003;B-Action
9;slightly;6003;B-Entity
10;different;6003;I-Entity
11;infection;6003;I-Entity
12;routines;6003;I-Entity
13;depending;6003;I-Entity
14;on;6003;I-Entity
15;the;6003;I-Entity
16;security;6003;I-Entity
17;software;6003;I-Entity
18;installed;6003;I-Entity
19;on;6003;I-Entity
20;the;6003;I-Entity
21;target;6003;I-Entity
22;.;6003;O
;;;
0;On;6004;O
1;the;6004;O
2;USB;6004;O
3;drive;6004;O
4;itself;6004;O
5;,;6004;O
6;the;6004;B-Entity
7;malware;6004;I-Entity
8;would;6004;O
9;hide;6004;B-Action
10;its;6004;B-Entity
11;own;6004;I-Entity
12;files;6004;I-Entity
13;and;6004;O
14;even;6004;O
15;delete;6004;B-Action
16;itself;6004;B-Entity
17;from;6004;B-Modifier
18;it;6004;B-Entity
19;after;6004;B-Modifier
20;three;6004;B-Entity
21;successful;6004;I-Entity
22;propagations;6004;I-Entity
23;.;6004;O
;;;
0;Tricks;6005;B-Entity
1;like;6005;I-Entity
2;these;6005;I-Entity
3;,;6005;O
4;to;6005;O
5;make;6005;B-Action
6;the;6005;B-Entity
7;detection;6005;I-Entity
8;of;6005;I-Entity
9;the;6005;I-Entity
10;malware;6005;I-Entity
11;more;6005;B-Entity
12;difficult;6005;I-Entity
13;,;6005;O
14;are;6005;O
15;now;6005;O
16;frequently;6005;O
17;used;6005;O
18;in;6005;O
19;modern;6005;O
20;targeted;6005;O
21;attacks;6005;O
22;.;6005;O
;;;
0;Stuxnet;6006;O
1;'s;6006;O
2;payload;6006;O
3;focused;6006;O
4;on;6006;O
5;PLCs;6006;O
6;,;6006;O
7;which;6006;O
8;are;6006;O
9;used;6006;O
10;to;6006;O
11;control;6006;O
12;different;6006;O
13;industrial;6006;O
14;components;6006;O
15;.;6006;O
;;;
0;The;6007;O
1;target;6007;O
2;of;6007;O
3;the;6007;O
4;Stuxnet;6007;O
5;operation;6007;O
6;is;6007;O
7;believed;6007;O
8;to;6007;O
9;be;6007;O
10;a;6007;O
11;uranium;6007;O
12;enrichment;6007;O
13;facility;6007;O
14;in;6007;O
15;Iran;6007;O
16;.;6007;O
;;;
0;The;6008;B-Entity
1;sabotage;6008;I-Entity
2;payload;6008;I-Entity
3;disrupted;6008;B-Action
4;and;6008;I-Action
5;partially;6008;I-Action
6;destroyed;6008;I-Action
7;the;6008;B-Entity
8;cascaded;6008;I-Entity
9;high;6008;I-Entity
10;frequency;6008;I-Entity
11;gas;6008;I-Entity
12;centrifuges;6008;I-Entity
13;.;6008;O
;;;
0;The;6009;B-Entity
1;early;6009;I-Entity
2;version;6009;I-Entity
3;of;6009;I-Entity
4;Stuxnet;6009;I-Entity
5;targeted;6009;B-Action
6;the;6009;B-Entity
7;S7-;6009;I-Entity
8;417;6009;I-Entity
9;PLCs;6009;I-Entity
10;and;6009;O
11;modified;6009;B-Action
12;its;6009;B-Entity
13;valve;6009;I-Entity
14;settings;6009;I-Entity
15;.;6009;O
;;;
0;Closing;6010;O
1;the;6010;O
2;valves;6010;O
3;at;6010;O
4;certain;6010;O
5;points;6010;O
6;in;6010;O
7;time;6010;O
8;would;6010;O
9;lead;6010;O
10;to;6010;O
11;an;6010;O
12;increase;6010;O
13;of;6010;O
14;pressure;6010;O
15;that;6010;O
16;could;6010;O
17;damage;6010;O
18;the;6010;O
19;equipment;6010;O
20;.;6010;O
;;;
0;The;6011;B-Entity
1;later;6011;I-Entity
2;version;6011;I-Entity
3;of;6011;I-Entity
4;the;6011;I-Entity
5;threat;6011;I-Entity
6;focused;6011;B-Action
7;on;6011;B-Modifier
8;the;6011;B-Entity
9;S7-315;6011;I-Entity
10;PLCs;6011;I-Entity
11;,;6011;O
12;manipulating;6011;B-Action
13;the;6011;B-Entity
14;spinning;6011;I-Entity
15;frequency;6011;I-Entity
16;of;6011;I-Entity
17;the;6011;I-Entity
18;rotating;6011;I-Entity
19;motors;6011;I-Entity
20;.;6011;O
;;;
0;By;6012;O
1;speeding;6012;O
2;the;6012;O
3;centrifuges;6012;O
4;up;6012;O
5;and;6012;O
6;slowing;6012;O
7;them;6012;O
8;down;6012;O
9;repeatedly;6012;O
10;,;6012;O
11;the;6012;O
12;output;6012;O
13;quality;6012;O
14;could;6012;O
15;be;6012;O
16;spoiled;6012;O
17;and;6012;O
18;the;6012;O
19;centrifuges;6012;O
20;themselves;6012;O
21;could;6012;O
22;be;6012;O
23;damaged;6012;O
24;.;6012;O
;;;
0;The;6013;B-Entity
1;payload;6013;I-Entity
2;would;6013;O
3;only;6013;O
4;become;6013;B-Action
5;active;6013;B-Entity
6;if;6013;B-Modifier
7;the;6013;B-Entity
8;fingerprint;6013;I-Entity
9;in;6013;I-Entity
10;the;6013;I-Entity
11;found;6013;I-Entity
12;PLC;6013;I-Entity
13;setup;6013;I-Entity
14;matched;6013;I-Entity
15;a;6013;I-Entity
16;given;6013;I-Entity
17;configuration;6013;I-Entity
18;setup;6013;I-Entity
19;.;6013;O
;;;
0;This;6014;O
1;minimized;6014;O
2;the;6014;O
3;collateral;6014;O
4;damage;6014;O
5;at;6014;O
6;other;6014;O
7;facilities;6014;O
8;and;6014;O
9;showed;6014;O
10;that;6014;O
11;the;6014;O
12;attackers;6014;O
13;had;6014;O
14;in-depth;6014;O
15;knowledge;6014;O
16;of;6014;O
17;the;6014;O
18;targeted;6014;O
19;uranium;6014;O
20;enrichment;6014;O
21;facilities;6014;O
22;.;6014;O
;;;
0;To;6015;B-Modifier
1;avoid;6015;B-Entity
2;detection;6015;I-Entity
3;by;6015;I-Entity
4;personnel;6015;I-Entity
5;monitoring;6015;I-Entity
6;the;6015;I-Entity
7;human;6015;I-Entity
8;machine;6015;I-Entity
9;interface;6015;I-Entity
10;(;6015;I-Entity
11;HMI;6015;I-Entity
12;);6015;I-Entity
13;of;6015;I-Entity
14;the;6015;I-Entity
15;plant;6015;I-Entity
16;,;6015;O
17;the;6015;B-Entity
18;threat;6015;I-Entity
19;recorded;6015;B-Action
20;measurement;6015;B-Entity
21;readings;6015;I-Entity
22;during;6015;I-Entity
23;normal;6015;I-Entity
24;operation;6015;I-Entity
25;and;6015;O
26;played;6015;B-Action
27;those;6015;B-Entity
28;back;6015;I-Entity
29;in;6015;I-Entity
30;a;6015;I-Entity
31;loop;6015;I-Entity
32;.;6015;O
;;;
0;Operation;6016;O
1;Night;6016;O
2;Dragon;6016;O
3;,;6016;O
4;which;6016;O
5;was;6016;O
6;uncovered;6016;O
7;in;6016;O
8;2010;6016;O
9;,;6016;O
10;is;6016;O
11;a;6016;O
12;typical;6016;O
13;example;6016;O
14;of;6016;O
15;global;6016;O
16;oil;6016;O
17;companies;6016;O
18;being;6016;O
19;targeted;6016;O
20;,;6016;O
21;but;6016;O
22;this;6016;O
23;time;6016;O
24;not;6016;O
25;with;6016;O
26;the;6016;O
27;aim;6016;O
28;of;6016;O
29;disruption;6016;O
30;in;6016;O
31;mind;6016;O
32;.;6016;O
;;;
0;The;6017;B-Entity
1;attacks;6017;I-Entity
2;started;6017;O
3;in;6017;O
4;late;6017;O
5;2009;6017;O
6;and;6017;O
7;were;6017;O
8;directed;6017;O
9;at;6017;O
10;finding;6017;B-Action
11;project;6017;B-Entity
12;details;6017;I-Entity
13;and;6017;I-Entity
14;financial;6017;I-Entity
15;information;6017;I-Entity
16;about;6017;I-Entity
17;oil;6017;I-Entity
18;and;6017;I-Entity
19;gas;6017;I-Entity
20;field;6017;I-Entity
21;exploration;6017;I-Entity
22;and;6017;I-Entity
23;bids;6017;I-Entity
24;.;6017;O
;;;
0;The;6018;B-Entity
1;attackers;6018;I-Entity
2;started;6018;O
3;by;6018;O
4;compromising;6018;B-Action
5;public;6018;B-Entity
6;facing;6018;I-Entity
7;Web;6018;I-Entity
8;servers;6018;I-Entity
9;through;6018;B-Modifier
10;SQL;6018;B-Entity
11;injection;6018;I-Entity
12;and;6018;I-Entity
13;installing;6018;I-Entity
14;Web;6018;I-Entity
15;shells;6018;I-Entity
16;on;6018;I-Entity
17;them;6018;I-Entity
18;.;6018;O
;;;
0;Once;6019;O
1;they;6019;O
2;had;6019;O
3;control;6019;O
4;over;6019;O
5;the;6019;O
6;server;6019;O
7;they;6019;B-Entity
8;used;6019;O
9;common;6019;O
10;hacking;6019;O
11;tools;6019;O
12;to;6019;O
13;harvest;6019;B-Action
14;local;6019;B-Entity
15;passwords;6019;I-Entity
16;,;6019;O
17;dump;6019;B-Action
18;password;6019;B-Entity
19;hashes;6019;I-Entity
20;,;6019;O
21;sniff;6019;B-Action
22;authentication;6019;B-Entity
23;messages;6019;I-Entity
24;and;6019;O
25;exploit;6019;O
26;internal;6019;O
27;active;6019;O
28;directory;6019;O
29;configuration;6019;O
30;.;6019;O
;;;
0;This;6020;O
1;allowed;6020;O
2;them;6020;B-Entity
3;to;6020;O
4;move;6020;B-Action
5;on;6020;B-Modifier
6;to;6020;I-Modifier
7;other;6020;B-Entity
8;internal;6020;I-Entity
9;computers;6020;I-Entity
10;using;6020;B-Modifier
11;the;6020;B-Entity
12;gathered;6020;I-Entity
13;passwords;6020;I-Entity
14;.;6020;O
;;;
0;In;6021;O
1;addition;6021;O
2;,;6021;O
3;spear;6021;B-Entity
4;phishing;6021;I-Entity
5;messages;6021;I-Entity
6;were;6021;B-Action
7;used;6021;I-Action
8;to;6021;B-Modifier
9;compromise;6021;B-Entity
10;additional;6021;I-Entity
11;computers;6021;I-Entity
12;.;6021;O
;;;
0;The;6022;O
1;attackers;6022;O
2;did;6022;O
3;not;6022;O
4;use;6022;O
5;any;6022;O
6;zero-day;6022;O
7;vulnerabilities;6022;O
8;during;6022;O
9;their;6022;O
10;attacks;6022;O
11;.;6022;O
;;;
0;Rather;6023;O
1;they;6023;O
2;used;6023;O
3;publicly;6023;O
4;available;6023;O
5;tools;6023;O
6;for;6023;O
7;each;6023;O
8;individual;6023;O
9;job;6023;O
10;.;6023;O
;;;
0;On;6024;B-Modifier
1;compromised;6024;B-Entity
2;computers;6024;I-Entity
3;a;6024;B-Entity
4;common;6024;I-Entity
5;Backdoor.Trojan;6024;I-Entity
6;was;6024;B-Action
7;installed;6024;I-Action
8;that;6024;O
9;communicated;6024;B-Action
10;back;6024;B-Modifier
11;to;6024;I-Modifier
12;the;6024;B-Entity
13;C;6024;I-Entity
14;&;6024;I-Entity
15;C;6024;I-Entity
16;server;6024;I-Entity
17;,;6024;O
18;allowing;6024;B-Action
19;remote;6024;B-Entity
20;access;6024;I-Entity
21;to;6024;I-Entity
22;the;6024;I-Entity
23;computer;6024;I-Entity
24;.;6024;O
;;;
0;This;6025;O
1;allowed;6025;O
2;the;6025;B-Entity
3;attacker;6025;I-Entity
4;to;6025;O
5;find;6025;B-Action
6;and;6025;O
7;extract;6025;B-Action
8;valuable;6025;B-Entity
9;information;6025;I-Entity
10;.;6025;O
;;;
0;In;6026;O
1;August;6026;O
2;2012;6026;O
3;an;6026;O
4;extremely;6026;O
5;destructive;6026;O
6;cyberattack;6026;O
7;hit;6026;O
8;an;6026;O
9;estimated;6026;O
10;30;6026;O
11;computers;6026;O
12;at;6026;O
13;one;6026;O
14;of;6026;O
15;the;6026;O
16;largest;6026;O
17;oil;6026;O
18;producers;6026;O
19;of;6026;O
20;the;6026;O
21;world;6026;O
22;in;6026;O
23;Saudi;6026;O
24;Arabia;6026;O
25;.;6026;O
;;;
0;The;6027;O
1;W32.Disttrack;6027;O
2;malware;6027;O
3;used;6027;O
4;in;6027;O
5;this;6027;O
6;attack;6027;O
7;,;6027;O
8;also;6027;O
9;known;6027;O
10;as;6027;O
11;Shamoon;6027;O
12;,;6027;O
13;consists;6027;O
14;of;6027;O
15;three;6027;O
16;components;6027;O
17;:;6027;O
18;a;6027;O
19;dropper;6027;O
20;,;6027;O
21;a;6027;O
22;wiper;6027;O
23;and;6027;O
24;a;6027;O
25;reporter;6027;O
26;module;6027;O
27;.;6027;O
;;;
0;The;6028;B-Entity
1;dropper;6028;I-Entity
2;component;6028;I-Entity
3;is;6028;O
4;responsible;6028;O
5;for;6028;O
6;creating;6028;B-Action
7;all;6028;B-Entity
8;the;6028;I-Entity
9;required;6028;I-Entity
10;files;6028;I-Entity
11;on;6028;I-Entity
12;the;6028;I-Entity
13;system;6028;I-Entity
14;,;6028;O
15;registering;6028;B-Action
16;a;6028;B-Entity
17;service;6028;I-Entity
18;called;6028;I-Entity
19;'';6028;I-Entity
20;TrkSvr;6028;I-Entity
21;'';6028;I-Entity
22;in;6028;O
23;order;6028;O
24;to;6028;O
25;start;6028;B-Action
26;itself;6028;B-Entity
27;with;6028;B-Modifier
28;Windows;6028;B-Entity
29;.;6028;O
;;;
0;It;6029;B-Entity
1;also;6029;O
2;attempts;6029;O
3;to;6029;O
4;copy;6029;B-Action
5;itself;6029;B-Entity
6;to;6029;B-Modifier
7;accessible;6029;B-Entity
8;network;6029;I-Entity
9;shares;6029;I-Entity
10;and;6029;O
11;execute;6029;B-Action
12;itself;6029;B-Entity
13;remotely;6029;B-Entity
14;if;6029;B-Modifier
15;successfully;6029;B-Entity
16;copied;6029;I-Entity
17;.;6029;O
;;;
0;The;6030;O
1;wiper;6030;O
2;component;6030;O
3;is;6030;O
4;only;6030;O
5;activated;6030;O
6;when;6030;O
7;a;6030;O
8;hardcoded;6030;O
9;configuration;6030;O
10;date;6030;O
11;has;6030;O
12;been;6030;O
13;passed;6030;O
14;.;6030;O
;;;
0;This;6031;O
1;enables;6031;O
2;a;6031;O
3;coordinated;6031;O
4;,;6031;O
5;'';6031;O
6;time;6031;O
7;bomb;6031;O
8;'';6031;O
9;scenario;6031;O
10;.;6031;O
;;;
0;The;6032;B-Entity
1;module;6032;I-Entity
2;then;6032;O
3;drops;6032;B-Action
4;a;6032;B-Entity
5;legitimate;6032;I-Entity
6;and;6032;I-Entity
7;digitally;6032;I-Entity
8;signed;6032;I-Entity
9;device;6032;I-Entity
10;driver;6032;I-Entity
11;that;6032;I-Entity
12;provides;6032;I-Entity
13;low;6032;I-Entity
14;level;6032;I-Entity
15;disk;6032;I-Entity
16;access;6032;I-Entity
17;from;6032;I-Entity
18;user;6032;I-Entity
19;space;6032;I-Entity
20;.;6032;O
;;;
0;The;6033;B-Entity
1;malware;6033;I-Entity
2;collects;6033;B-Action
3;file;6033;B-Entity
4;names;6033;I-Entity
5;and;6033;O
6;starts;6033;O
7;overwriting;6033;B-Action
8;them;6033;B-Entity
9;with;6033;B-Modifier
10;a;6033;B-Entity
11;JPEG;6033;I-Entity
12;image;6033;I-Entity
13;or;6033;I-Entity
14;192KB;6033;I-Entity
15;blocks;6033;I-Entity
16;of;6033;I-Entity
17;random;6033;I-Entity
18;data;6033;I-Entity
19;.;6033;O
;;;
0;At;6034;O
1;the;6034;O
2;end;6034;O
3;Disttrack;6034;B-Entity
4;finishes;6034;O
5;the;6034;O
6;computer;6034;O
7;off;6034;O
8;by;6034;O
9;wiping;6034;B-Action
10;the;6034;B-Entity
11;master;6034;I-Entity
12;boot;6034;I-Entity
13;record;6034;I-Entity
14;with;6034;B-Modifier
15;the;6034;B-Entity
16;same;6034;I-Entity
17;data;6034;I-Entity
18;.;6034;O
;;;
0;The;6035;B-Entity
1;reporter;6035;I-Entity
2;component;6035;I-Entity
3;is;6035;O
4;responsible;6035;O
5;for;6035;O
6;sending;6035;B-Action
7;back;6035;B-Modifier
8;a;6035;B-Entity
9;HTTP;6035;I-Entity
10;GET;6035;I-Entity
11;request;6035;I-Entity
12;to;6035;B-Modifier
13;the;6035;B-Entity
14;C;6035;I-Entity
15;&;6035;I-Entity
16;C;6035;I-Entity
17;server;6035;I-Entity
18;.;6035;O
;;;
0;It;6036;B-Entity
1;reports;6036;B-Action
2;the;6036;B-Entity
3;domain;6036;I-Entity
4;name;6036;I-Entity
5;,;6036;I-Entity
6;IP;6036;I-Entity
7;address;6036;I-Entity
8;and;6036;I-Entity
9;number;6036;I-Entity
10;of;6036;I-Entity
11;files;6036;I-Entity
12;overwritten;6036;I-Entity
13;.;6036;O
;;;
0;By;6037;O
1;acquiring;6037;B-Action
2;user;6037;B-Entity
3;credentials;6037;I-Entity
4;and;6037;O
5;gaining;6037;O
6;access;6037;O
7;to;6037;O
8;the;6037;O
9;domain;6037;O
10;controller;6037;O
11;the;6037;B-Entity
12;attackers;6037;I-Entity
13;were;6037;O
14;able;6037;O
15;to;6037;O
16;push;6037;B-Action
17;the;6037;B-Entity
18;malware;6037;I-Entity
19;on;6037;B-Modifier
20;to;6037;I-Modifier
21;many;6037;B-Entity
22;systems;6037;I-Entity
23;before;6037;B-Modifier
24;they;6037;B-Entity
25;triggered;6037;I-Entity
26;the;6037;I-Entity
27;destructive;6037;I-Entity
28;payload;6037;I-Entity
29;.;6037;O
;;;
0;Disttrack;6038;B-Entity
1;'s;6038;O
2;secondary;6038;O
3;goal;6038;O
4;may;6038;O
5;have;6038;O
6;been;6038;O
7;to;6038;O
8;steal;6038;B-Action
9;valuable;6038;B-Entity
10;information;6038;I-Entity
11;from;6038;B-Modifier
12;infected;6038;B-Entity
13;computers;6038;I-Entity
14;,;6038;O
15;but;6038;O
16;the;6038;O
17;main;6038;O
18;intent;6038;O
19;was;6038;O
20;to;6038;O
21;render;6038;B-Action
22;the;6038;B-Entity
23;computers;6038;I-Entity
24;unusable;6038;I-Entity
25;by;6038;O
26;wiping;6038;B-Action
27;the;6038;B-Entity
28;operating;6038;I-Entity
29;system;6038;I-Entity
30;and;6038;I-Entity
31;master;6038;I-Entity
32;boot;6038;I-Entity
33;record;6038;I-Entity
34;,;6038;O
35;causing;6038;O
36;disruption;6038;O
37;and;6038;O
38;downtime;6038;O
39;at;6038;O
40;the;6038;O
41;targeted;6038;O
42;company;6038;O
43;.;6038;O
;;;
0;Although;6039;O
1;wiping;6039;B-Entity
2;is;6039;O
3;also;6039;O
4;frequently;6039;O
5;used;6039;O
6;to;6039;O
7;destroy;6039;B-Action
8;evidence;6039;B-Entity
9;of;6039;I-Entity
10;the;6039;I-Entity
11;attack;6039;I-Entity
12;and;6039;O
13;make;6039;B-Action
14;forensics;6039;B-Entity
15;more;6039;B-Entity
16;difficult;6039;I-Entity
17;.;6039;O
;;;
0;The;6040;O
1;malware;6040;O
2;does;6040;O
3;not;6040;O
4;contain;6040;O
5;any;6040;O
6;payload;6040;O
7;against;6040;O
8;ICS;6040;O
9;,;6040;O
10;like;6040;O
11;Stuxnet;6040;O
12;does;6040;O
13;for;6040;O
14;PLCs;6040;O
15;,;6040;O
16;and;6040;O
17;is;6040;O
18;not;6040;O
19;as;6040;O
20;sophisticated;6040;O
21;.;6040;O
;;;
0;According;6041;O
1;to;6041;O
2;the;6041;O
3;company;6041;O
4;,;6041;O
5;no;6041;O
6;computer;6041;O
7;related;6041;O
8;with;6041;O
9;the;6041;O
10;production;6041;O
11;or;6041;O
12;distribution;6041;O
13;of;6041;O
14;oil;6041;O
15;was;6041;O
16;affected;6041;O
17;,;6041;O
18;since;6041;O
19;the;6041;O
20;operational;6041;O
21;network;6041;O
22;is;6041;O
23;separated;6041;O
24;and;6041;O
25;specially;6041;O
26;protected;6041;O
27;.;6041;O
;;;
0;One;6042;O
1;group;6042;O
2;that;6042;O
3;claimed;6042;O
4;responsibility;6042;O
5;for;6042;O
6;the;6042;O
7;attack;6042;O
8;posted;6042;O
9;on;6042;O
10;Pastebin;6042;O
11;that;6042;O
12;it;6042;O
13;was;6042;O
14;an;6042;O
15;anti-oppression;6042;O
16;hacker;6042;O
17;group;6042;O
18;.;6042;O
;;;
0;The;6043;O
1;attack;6043;O
2;was;6043;O
3;prompted;6043;O
4;by;6043;O
5;disappointment;6043;O
6;with;6043;O
7;some;6043;O
8;of;6043;O
9;the;6043;O
10;regimes;6043;O
11;in;6043;O
12;the;6043;O
13;Middle;6043;O
14;East;6043;O
15;,;6043;O
16;the;6043;O
17;group;6043;O
18;said;6043;O
19;.;6043;O
;;;
0;TRUE;6044;O
1;or;6044;O
2;not;6044;O
3;,;6044;O
4;this;6044;O
5;shows;6044;O
6;that;6044;O
7;it;6044;O
8;is;6044;O
9;not;6044;O
10;necessarily;6044;O
11;only;6044;O
12;state-sponsored;6044;O
13;attackers;6044;O
14;who;6044;O
15;are;6044;O
16;carrying;6044;O
17;out;6044;O
18;disruptive;6044;O
19;attacks;6044;O
20;.;6044;O
;;;
0;Sabotage;6045;O
1;attacks;6045;O
2;usually;6045;O
3;fall;6045;O
4;into;6045;O
5;the;6045;O
6;orbit;6045;O
7;of;6045;O
8;hacktivists;6045;O
9;,;6045;O
10;who;6045;O
11;seek;6045;O
12;attention;6045;O
13;rather;6045;O
14;than;6045;O
15;profit;6045;O
16;.;6045;O
;;;
0;Some;6046;O
1;sources;6046;O
2;reported;6046;O
3;that;6046;O
4;the;6046;O
5;attackers;6046;O
6;had;6046;O
7;help;6046;O
8;from;6046;O
9;insiders;6046;O
10;,;6046;O
11;which;6046;O
12;would;6046;O
13;explain;6046;O
14;the;6046;O
15;so;6046;O
16;far;6046;O
17;unclear;6046;O
18;infection;6046;O
19;vector;6046;O
20;.;6046;O
;;;
0;Soon;6047;O
1;after;6047;O
2;this;6047;O
3;attack;6047;O
4;became;6047;O
5;known;6047;O
6;,;6047;O
7;a;6047;O
